기준_년분기_코드,행정동_코드,행정동_코드_명,월_평균_소득_금액,소득_구간_코드,지출_총금액,식료품_지출_총금액,의류_신발_지출_총금액,생활용품_지출_총금액,의료비_지출_총금액,교통_지출_총금액,교육_지출_총금액,유흥_지출_총금액,여가_문화_지출_총금액,기타_지출_총금액,음식_지출_총금액,총_유동인구_수,남성_유동인구_수,여성_유동인구_수,연령대_10_유동인구_수,연령대_20_유동인구_수,연령대_30_유동인구_수,연령대_40_유동인구_수,연령대_50_유동인구_수,연령대_60_이상_유동인구_수,시간대_00_06_유동인구_수,시간대_06_11_유동인구_수,시간대_11_14_유동인구_수,시간대_14_17_유동인구_수,시간대_17_21_유동인구_수,시간대_21_24_유동인구_수,월요일_유동인구_수,화요일_유동인구_수,수요일_유동인구_수,목요일_유동인구_수,금요일_유동인구_수,토요일_유동인구_수,일요일_유동인구_수
20241,11320681,쌍문4동,2968285,6,607294000,286280000,11942000,20082000,52589000,0,105946000,1712000,41351000,13103000,74289000,2531903,1159118,1372785,533008,245592,293017,379761,400621,679904,721837,535758,272862,273045,395512,332888,360458,358205,348111,355282,353598,370238,386011
20241,11320680,쌍문3동,2438072,5,969468000,226588000,28823000,19845000,183593000,9768000,13074000,39172000,62849000,64785000,320971000,5449579,2434169,3015410,851541,744384,766661,789967,844448,1452577,1463590,1140131,615809,607554,894125,728372,776765,770015,764159,768187,766644,791600,812211
20241,11320670,쌍문2동,2430154,5,1535162000,266907000,26719000,132356000,201225000,206694000,64853000,31205000,97898000,100191000,407114000,4539787,2089232,2450556,713920,536325,632059,653006,745558,1258920,1219776,932949,524512,519171,745124,598256,648956,640168,638320,641386,639705,658679,672574
20241,11320660,쌍문1동,2440535,5,570660000,190982000,6036000,14594000,64501000,49225000,39155000,7982000,41824000,6798000,149563000,5148281,2292513,2855768,894616,716270,614891,722306,793887,1406313,1451087,1078225,579862,562128,796422,680556,737177,730866,721639,726841,717698,741625,772434
20241,11320522,도봉2동,2811820,6,794846000,276227000,42781000,3732000,74721000,52669000,40349000,17456000,74519000,21277000,191115000,3404141,1613793,1790348,506139,343526,441671,491399,551184,1070222,906708,725272,385310,377885,552874,456093,488117,484012,479359,481832,481692,490190,498941
20241,11320521,도봉1동,2275377,5,1550345000,403291000,16602000,7072000,46070000,360528000,10147000,50005000,155523000,19680000,481427000,3625772,1774866,1850906,407131,355605,408412,484567,622516,1347541,951103,751308,423955,430102,602094,467208,507631,505812,498030,504924,508073,541035,560267
20241,11320515,창5동,3298026,7,2022667000,400614000,34672000,20169000,510531000,81976000,242517000,46100000,134954000,109929000,441205000,4263862,1929777,2334085,678202,541171,608372,616520,695087,1124511,954982,861032,538239,558731,806202,544678,602886,597483,596701,597592,602498,634238,632462
20241,11320514,창4동,3547959,7,1159506000,206779000,15359000,28198000,94622000,196693000,96608000,58826000,49078000,31330000,382013000,3667682,1710402,1957280,612757,437381,473072,544714,634837,964922,995568,783264,428620,422411,567286,470533,519844,514259,516067,514800,522353,536298,544060
20241,11320513,창3동,2229423,5,435015000,132827000,9863000,4056000,57236000,6232000,10411000,24779000,17961000,22715000,148935000,4018204,1907902,2110301,599183,464422,437774,622626,730901,1163299,1216753,835831,418475,397888,597770,551487,571276,565765,555934,567029,566794,585741,605668
20241,11320512,창2동,2551630,6,1182176000,336113000,14832000,2125000,338024000,69704000,40630000,28286000,99943000,39370000,213149000,10416035,4887310,5528724,1617692,1389205,1494077,1616467,1594218,2704376,2999835,2175833,1107323,1101559,1631651,1399835,1469835,1456899,1436261,1460693,1458887,1545951,1587509
20241,11320511,창1동,3038009,7,1176168000,290600000,13771000,7751000,262681000,37750000,41634000,22431000,80354000,76570000,342626000,3689676,1731568,1958109,498643,470456,542635,549599,617660,1010682,974903,769191,429472,427044,608403,480662,525581,519285,514486,517670,523602,538938,550112
20241,11305660,인수동,2359990,5,806033000,321036000,22122000,6844000,83029000,65094000,29663000,20984000,30556000,27003000,199702000,8099621,3728451,4371170,1247834,977344,1031953,1192871,1291479,2358139,2337401,1703333,874073,855680,1244744,1084389,1149913,1140848,1132313,1138623,1139110,1182583,1216229
20241,11305645,우이동,2457144,6,1112487000,287180000,17982000,5863000,58509000,26442000,8415000,24477000,58663000,133528000,491428000,4173211,1844500,2328711,600549,566419,546889,615607,670559,1173187,1227112,867548,461190,445351,624460,547549,589838,583580,573346,583329,579799,624839,638482
20241,11305635,수유3동,2205999,5,3758866000,518877000,90812000,43603000,603717000,204914000,37228000,420004000,244477000,161567000,1433667000,10578011,4958196,5619815,1138818,2185962,1552029,1537779,1662923,2500501,2622366,2078803,1247842,1292307,1911778,1424916,1488461,1474967,1480393,1490193,1520987,1571394,1551618
20241,11305625,수유2동,2577008,6,709297000,211762000,17088000,9902000,75616000,31347000,23526000,20549000,57809000,31867000,229831000,5518500,2490615,3027885,777787,707991,665968,826184,901883,1638689,1416525,1096333,641384,647923,971488,744847,783246,772162,763697,770857,775807,816615,836116
20241,11305615,수유1동,2220463,5,1472659000,593637000,46005000,46986000,149131000,155135000,12138000,12702000,115236000,66293000,275396000,6418765,2972747,3446018,854526,914138,839463,897376,1069769,1843494,1841223,1378066,724953,697228,953003,824292,911748,912041,891609,907281,904445,930721,960920
20241,11305608,번3동,2548326,6,649671000,296948000,26099000,6152000,40456000,74629000,21514000,2131000,35045000,7383000,139314000,3422683,1558320,1864362,534502,336352,375826,503792,545029,1127183,999715,712386,363764,360254,526854,459709,489005,486270,478877,483404,481162,497354,506612
20241,11305603,번2동,2308539,5,306105000,88269000,113000,4431000,41979000,66786000,12323000,1311000,51206000,5349000,34338000,2981748,1383436,1598312,416372,370095,354116,422666,479083,939416,915378,631750,310086,290868,430350,403317,424019,421657,413439,421125,418496,434548,448465
20241,11305595,번1동,2303972,5,2338096000,280870000,67175000,13418000,725019000,90648000,58650000,73195000,254452000,211398000,563271000,7160604,3377593,3783011,798123,1279261,1018449,1084420,1173936,1806414,1874671,1471365,845674,851002,1193994,923897,1024644,1019001,1015880,1009652,1017654,1032001,1041771
20241,11305575,삼각산동,3734477,7,892144000,334177000,9975000,5259000,113653000,468000,116554000,7696000,38027000,73047000,193288000,3118955,1431574,1687381,789353,263459,340413,557257,488827,679646,833594,635080,347884,363865,524387,414143,441453,440493,436422,435804,435155,458085,471545
20241,11305555,송천동,2444557,6,1556620000,433496000,40093000,10661000,304970000,56743000,86360000,33698000,80135000,99001000,411463000,12576946,5853622,6723323,2050755,1343982,1527537,1923736,2139612,3591323,3412874,2599650,1435847,1421705,2049005,1657867,1793055,1777466,1771546,1766429,1770039,1829096,1869314
20241,11305545,송중동,2555447,6,2884511000,438635000,92364000,142983000,731036000,77378000,70726000,167553000,131004000,133663000,899169000,12532651,5651159,6881491,1837141,1695234,1685726,1942281,2052539,3319730,3346944,2542899,1443949,1462174,2087919,1648769,1784923,1770157,1772745,1764504,1774567,1833719,1832035
20241,11305535,미아동,2318870,5,1774769000,315987000,85210000,33244000,551430000,86565000,26689000,58878000,73350000,87265000,456151000,7943183,3698660,4244523,806514,1380763,1048485,1073286,1374086,2260047,2120908,1668434,934504,921652,1271517,1026166,1130213,1129179,1131023,1127005,1127480,1151735,1146547
20241,11305534,삼양동,2473211,6,1067374000,467419000,5779000,35604000,251779000,84603000,46261000,9426000,43243000,26961000,96299000,11143427,5351791,5791637,1720695,1323981,1336952,1698903,1824907,3237988,3059791,2309935,1244365,1237337,1814291,1477708,1585651,1560272,1550340,1555198,1563324,1647068,1681575
20241,11290810,석관동,2864182,6,2044174000,641251000,37140000,34576000,290045000,13958000,114074000,86802000,95164000,73626000,657538000,10347464,4839165,5508300,1487958,1541078,1436653,1531782,1646424,2703567,2921921,2144095,1135724,1114699,1647013,1384012,1470434,1469056,1457335,1473562,1459145,1490994,1526939
20241,11290780,장위3동,3113825,7,540716000,213751000,7898000,3726000,54551000,89443000,31675000,2568000,22723000,9822000,104559000,2824436,1366052,1458382,436512,400838,401338,448744,435784,701218,749140,596924,329705,320513,456197,371956,407790,400453,397828,397361,394821,406899,419283
20241,11290770,장위2동,2411293,5,676560000,147369000,21449000,39802000,85051000,154399000,9310000,15458000,18820000,37205000,147697000,4995459,2236987,2758471,618418,677159,694668,708220,818569,1478426,1340553,1072933,597469,569606,781447,633451,739958,704944,693253,703037,703010,700607,750648
20241,11290760,장위1동,2231978,5,506630000,159467000,11244000,4068000,43324000,64489000,20950000,21871000,36652000,15467000,129098000,7332234,3326439,4005795,1212360,934876,997978,1133079,1218140,1835801,2175095,1552069,777379,742064,1099360,986266,1049161,1033131,1013677,1031172,1024663,1069578,1110853
20241,11290725,월곡2동,3138026,7,1886990000,518488000,32477000,17919000,263469000,172655000,56977000,44653000,122665000,88720000,568967000,6011604,2747018,3264586,934295,1028544,849517,850648,904606,1443993,1523960,1244441,719254,714632,1026611,782705,853502,856990,851497,865166,846103,857111,881233
20241,11290715,월곡1동,3294213,7,980394000,229336000,9734000,100748000,149779000,163602000,83138000,12260000,42379000,29270000,160148000,7658357,3491683,4166675,1556712,923790,995557,1226661,1195640,1759996,1849625,1544386,964161,991800,1337706,970679,1104163,1093664,1097352,1092690,1081109,1086684,1102694
20241,11290705,종암동,3381883,7,2090094000,718978000,18260000,9041000,297387000,151333000,143295000,30082000,122500000,72507000,526711000,10952103,5108906,5843198,2026250,1737547,1375504,1678647,1673318,2460838,2975671,2288069,1248449,1255494,1765065,1419354,1555046,1561959,1543355,1558700,1541072,1583425,1608547
20241,11290685,길음2동,3736133,7,2016699000,132915000,26825000,23184000,347314000,51720000,165222000,2149000,896591000,69798000,300981000,5069251,2283947,2785304,1059441,551734,666864,930742,769264,1091205,1290775,1011768,596920,622117,891400,656271,707161,702969,707022,705263,707860,764418,774555
20241,11290660,길음1동,4462339,8,1595870000,696350000,40259000,10243000,196734000,832000,205758000,23495000,108699000,83181000,230319000,6783023,3077463,3705561,2022465,634217,714189,1309915,922924,1179314,1864523,1387461,735915,763824,1128050,903251,965672,961710,953342,960498,955226,987983,998591
20241,11290650,정릉4동,3038165,7,1203544000,355495000,13952000,1046000,184959000,220886000,33766000,20411000,50576000,28189000,294264000,3562601,1631225,1931376,628137,506930,452585,538400,540692,895856,1071946,748302,370727,362035,526973,482616,509901,506379,494763,504664,494431,518571,533888
20241,11290640,정릉3동,2482564,6,922218000,354519000,8007000,6476000,33270000,47500000,12128000,33393000,70671000,19912000,336342000,2863742,1388786,1474956,412934,734256,330090,335599,392824,658039,783274,592911,320898,323764,463756,379137,403215,403173,400725,405474,401092,420393,429672
20241,11290630,정릉2동,2934717,6,1194565000,441385000,16156000,17814000,172158000,108654000,58765000,31403000,59222000,57200000,231808000,5971581,2693549,3278031,1042413,783590,872893,922693,916465,1433527,1750038,1243165,603060,599342,936004,839972,850463,839573,835932,836328,838100,875791,895396
20241,11290620,정릉1동,3341356,7,545133000,178091000,1370000,4928000,53259000,47578000,65482000,10082000,19755000,25420000,139168000,5010013,2262377,2747635,1062797,558927,618293,885012,755407,1129578,1381917,1022929,539395,542129,839331,684311,713900,699624,692400,699149,695523,743093,766324
20241,11290610,보문동,3162623,7,932400000,193948000,18448000,5840000,63656000,374176000,20301000,14154000,44332000,23986000,173559000,5624592,2625963,2998629,762698,993882,892686,839410,877953,1257964,1541444,1190719,643924,631909,890166,726431,801165,803043,792186,800034,791431,803720,833015
20241,11290600,안암동,2896471,6,2484860000,489258000,9659000,15284000,244194000,13924000,33312000,135011000,164867000,114725000,1264626000,7136352,3519637,3616714,926718,2718131,935169,740206,763899,1052229,1645082,1460526,979946,949392,1223825,877578,1045514,1076127,1084429,1078563,1015086,925358,911275
20241,11290590,돈암2동,4297592,8,285095000,71029000,3465000,0,31323000,0,53929000,1948000,51443000,40605000,31353000,2664679,1194696,1469983,599273,281272,345989,474317,415011,548818,770902,547721,270151,276336,426612,372957,377232,367502,372242,367009,366860,397105,416732
20241,11290580,돈암1동,3583117,7,337702000,94812000,4753000,10554000,66003000,835000,33501000,1388000,11320000,26449000,88087000,2850097,1263914,1586185,531438,325990,349331,419206,458497,765636,808691,598447,306486,307671,451588,377214,409056,406165,400576,404533,403041,413481,413246
20241,11290575,동선동,2821008,6,4040617000,481812000,176727000,21246000,891310000,10312000,199134000,234140000,381059000,207064000,1437813000,8029169,3355710,4673459,1343405,2139287,1169560,1074624,1015743,1286551,1904147,1598280,991073,1024875,1487876,1022920,1135688,1145216,1147328,1144308,1141847,1161080,1153703
20241,11290555,삼선동,3057377,7,2316044000,958230000,44452000,10098000,274158000,37967000,114082000,80383000,87999000,47846000,660829000,9836565,4487096,5349470,1501855,2100035,1494280,1459522,1460455,1820420,2284011,1940098,1224921,1277113,1833016,1277407,1405419,1414696,1426943,1417142,1409737,1394773,1367855
20241,11290525,성북동,3470748,7,1160414000,285747000,49939000,11469000,142744000,6216000,79893000,7572000,57983000,103269000,415582000,4066758,1851589,2215169,635793,649162,617811,628767,641044,894180,1051336,863569,498944,488004,664462,500442,577934,584978,579641,579794,576554,581875,585983
20241,11260690,신내2동,3060535,7,1373179000,691780000,12560000,3389000,133617000,5035000,173464000,10892000,73081000,61860000,207501000,1921213,886620,1034595,339315,199542,267252,293015,305610,516479,515861,408208,223300,220010,307031,246802,277874,274833,271306,274615,274411,272342,275833
20241,11260680,신내1동,2780491,6,1718022000,517516000,23990000,23215000,221439000,106248000,149658000,36486000,114432000,69460000,455578000,5461861,2474474,2987387,1097751,535889,733998,816088,830104,1448032,1484228,1109350,609031,617744,920535,720975,777728,766945,758609,768514,769726,801692,818649
20241,11260660,망우3동,2231082,5,549584000,134477000,7774000,3506000,75443000,142647000,10377000,4886000,28737000,11686000,130051000,4104110,1925880,2178230,494785,499313,569565,590701,725003,1224743,1254384,865354,427636,405312,599169,552256,585117,582839,564350,578627,575448,595857,621872
20241,11260655,망우본동,2443681,6,2234587000,531392000,102582000,36359000,575389000,53368000,111734000,94017000,102287000,84721000,542738000,10667167,4929177,5737990,1527986,1308549,1738904,1694950,1691302,2705477,2764084,2150636,1257308,1252714,1812146,1430278,1502581,1490672,1478402,1487916,1495151,1580504,1631941
20241,11260630,묵2동,2533867,6,1212551000,258796000,53525000,57064000,218166000,90751000,19893000,75091000,99541000,19767000,319957000,5711756,2659138,3052618,720058,794949,882018,888162,986588,1439982,1575068,1157425,630479,637440,939704,771642,808102,802031,793971,799527,806268,847869,853990
